14.96289	-9.978585	46.97517
-2.025608	0.04964101	50.5298
40.88566	16.21842	-24.76219
-14.3098	16.65692	45.46714
-3.27665	50.2128	6.63532
-27.98439	12.86504	-39.89967
-44.5204	20.09092	-11.79887
-30.49969	16.16691	-35.79538
-13.12977	44.15611	-17.2343
15.69404	46.58119	-10.78499
4.421565	-0.4555505	49.46495
28.2317	-31.7384	24.18817
-22.90543	-40.52252	18.15122
10.99909	33.17303	36.23688
47.35365	-16.80534	2.047461
-33.60902	-31.43792	20.79608
1.020812	-2.477213	50.5857
-25.79635	6.522167	43.05138
-2.533395	4.720672	-49.26161
38.90562	11.80128	30.41467
-8.89362	-44.05494	20.70422
-36.85225	-10.28442	-31.86347
-44.43241	0.7083098	22.80296
-17.25394	22.097	41.54161
-6.064972	-16.46601	-46.84798
47.50892	-11.84642	7.375438
19.13517	40.67304	-23.05783
-17.02271	11.34864	-45.25962
44.37608	-18.80899	-15.02566
-2.487963	0.9622863	-50.34179
21.9998	-43.85001	5.786808
12.12234	-28.15303	39.30494
-31.38082	27.30521	-29.55518
-14.69619	-45.58635	-14.8987
-1.570841	-1.131274	-50.39623
23.83922	16.03683	40.23738
10.23427	-1.183003	-48.35214
17.72995	-39.4835	-25.10024
-23.2807	-29.6062	-31.71901
-22.85635	-43.16858	9.428436
19.38618	40.13338	-24.0397
8.098991	-8.90821	-49.00687
32.80908	-34.0526	15.72066
-6.456641	1.122958	-50.14607
10.61215	9.583215	-48.09697
28.89482	35.19984	20.01794
6.838639	2.594893	48.91467
16.24363	13.01361	-44.43923
33.33504	8.206512	-35.21809
15.09552	41.48158	24.88161
16.69818	-44.23849	17.47795
-0.3559351	-1.865036	50.10813
-38.98961	-9.487279	-28.06464
-43.20009	-24.29032	-1.564957
-30.52187	20.42487	33.02506
23.48271	-34.72635	28.37988
12.52884	28.36919	-40.08085
7.496297	27.39054	-41.32372
-11.35721	-32.35619	-37.36999
-8.301093	8.04872	47.99522
-32.83114	-34.61644	15.94803
34.09921	-30.94227	-18.8846
21.62079	-5.983094	44.65717
3.491038	-5.590563	-49.57293
-39.16634	-30.02453	-9.61393
-48.47684	-0.9443744	-8.961936
18.24831	-31.17883	-33.83826
20.80812	-27.43795	35.95826
-48.67136	-10.729	3.423902
6.568269	44.86672	21.62113
-6.752613	4.428355	49.64736
-44.87937	10.24572	18.68548
-35.09465	-16.77224	32.60057
-24.77118	-42.13846	-12.20059
29.18215	35.27971	20.0137
0.9745382	-1.076707	49.32918
-41.6554	-16.53109	22.05314
24.75164	43.64613	3.542096
-46.88357	17.48583	-2.534842
13.39536	10.85655	46.0423
11.16815	-2.346825	-48.95842
20.26882	-33.53818	30.6549
23.55002	-3.955634	-44.27267
-19.29657	-46.71972	-7.68587
35.46157	-22.90718	-25.87966
-46.48111	13.37205	-14.28129
-28.49779	22.64155	34.17736
24.69414	-38.03717	-22.43411
-24.70609	-16.40013	-41.74278
20.02143	-4.044525	-44.81512
-2.168572	48.94227	6.657756
-31.92266	5.88428	-37.10368
15.04082	-30.53569	-35.32828
-5.382507	2.117309	49.83157
19.26804	-45.46831	-3.429013
30.95699	34.95664	-16.28408
-16.55415	-17.9403	43.40404
-17.59724	4.095142	45.98448
36.35111	-34.58334	-0.95707
40.0404	-22.59247	-21.29191
-9.102509	-2.622652	-48.89323
-26.14375	31.42785	-27.50999
-21.7382	33.06834	31.3796
31.98738	-36.17371	11.84347
18.59285	-43.36289	-15.83322
-3.811619	5.949773	49.23386
49.76361	0.04336323	3.636998
26.83767	-6.235159	-42.08913
-3.206753	-40.77514	28.55627
-44.50087	1.440294	-22.84606
15.59361	-24.10409	-41.79011
-25.90782	9.968161	-41.97255
9.414464	-47.31675	-8.793803
-44.87765	-15.92584	12.69684
14.20206	-44.84281	17.31598
-22.17526	42.26628	14.5148
-19.8821	-32.87743	32.40931
-7.091579	37.44145	32.20222
2.3646	7.391677	48.66939
38.44342	22.12334	25.31603
2.365793	0.8129662	-50.1924
29.318	-29.17177	-28.00311
41.60221	3.430297	27.88026
14.27009	7.708516	-47.86103
17.78474	46.87565	1.343949
-30.60782	19.16917	-34.75742
-35.13651	-34.40076	12.50067
38.15176	1.3047	-30.47795
39.68217	20.87902	22.40266
33.49055	-13.76336	-34.23562
-46.07051	14.35748	11.63906
20.13949	-13.85247	-44.29513
-14.16664	37.641	29.96453
5.311071	1.981352	49.42998
-27.91478	3.326468	40.03162
-48.79479	-7.853357	7.005214
6.928665	38.10239	-33.10926
-33.92357	-24.50821	-27.33945
-46.46928	-20.22653	-1.50004
-25.74115	33.7682	-26.11377
-11.62565	-21.11612	44.55823
46.17046	12.95738	13.59058
-27.06898	39.63657	-16.8676
8.794248	3.027069	49.47441
-4.247651	8.789343	-49.0567
-0.8666983	-28.31705	-41.55359
-10.67849	12.457	-46.94552
41.50206	-28.7027	-4.970166
-6.271647	-25.36591	-43.41453
25.29207	-28.03253	-32.76368
-21.24144	-30.16006	-34.22664
10.36366	-9.062661	48.69894
36.28288	35.08028	-4.018332
-28.14774	-33.01025	27.13286
-6.204708	-4.217845	49.81495
-5.061931	-45.69232	-18.42893
16.2768	-21.03139	41.71322
2.083891	5.838801	50.16167
18.29273	-43.5623	17.23676
4.772465	-6.594583	-48.75218
3.675565	-32.59256	-38.73641
-27.68478	34.71555	-24.40825
-23.7102	8.074168	42.35586
-28.65841	-15.43324	-37.15577
-14.10338	-5.827681	-48.74629
-1.673709	12.11732	-47.82571
10.2283	43.29045	-21.3484
-3.916615	-1.481448	-50.59212
-3.65934	-50.46101	1.383157
-15.41431	-14.20952	45.30973
23.12736	14.88019	42.09711
22.19725	28.39519	34.92551
-43.62921	-8.788146	20.91679
-6.123117	-10.98347	47.53668
15.07826	45.03738	-16.53673
-35.32299	-19.63147	30.21394
-28.18722	36.92129	-17.21705
-11.91392	-17.66227	-45.26736
-26.40349	41.55071	8.600806
30.85129	-3.649354	38.53956
-38.55605	-3.145174	30.59207
1.118891	-26.31832	-41.69631
-32.91517	-21.91888	-32.06323
0.7997207	-1.614539	49.20648
2.548724	5.762376	50.24814
-17.6683	-11.11593	-46.2383
23.21439	4.272787	-44.92996
43.24806	18.23998	-17.74841
-18.89171	4.005896	-45.73183
6.317842	-5.627168	-50.04882
-2.02899	12.3768	-47.26368
4.811247	-2.576305	49.32997
-22.83097	-5.172263	-44.96045
-10.96187	44.4455	20.04965
-40.77551	-3.840934	28.09662
-2.422117	-0.4205238	-49.94691
-4.763024	-24.28322	43.34423
-1.692692	-22.40035	44.05213
-40.13388	-23.88943	14.24961
-42.20175	-14.22269	21.99311
-49.02459	-3.948233	4.017968
12.23806	-9.352941	46.67156
29.34727	-2.915915	-41.25044
10.49566	-40.20741	28.20718
-1.676561	-1.926316	-50.43314
-44.47906	19.08395	16.20009
42.65319	23.04041	15.27074
-15.96402	38.35168	-27.47054
-43.91615	25.51323	-5.422202
13.50486	-26.76754	-39.62078
-16.50981	-34.14365	33.08603
30.2339	28.53781	28.49641
7.178304	-15.8783	47.62733
-14.43792	-38.43511	29.94253
-27.2406	-20.58386	37.23562
-37.56518	24.63804	-20.95346
-1.183901	12.50498	49.26622
46.7896	-5.428576	13.04613
-13.2169	-3.617789	49.09214
14.313	45.24936	-19.42335
-12.53725	-6.122769	-48.20183
14.4142	5.507587	-48.08541
24.72322	-36.96659	-23.56403
11.93249	10.63697	47.17158
43.47521	3.129027	24.45635
-28.55507	-38.59994	-17.70492
-17.6162	39.166	-27.34132
-14.66631	47.50269	7.730248
0.7349299	22.86023	45.28497
5.590621	-3.165642	-49.04724
1.801536	-10.81482	-49.2775
39.10788	-31.22524	-9.286197
16.43955	-38.30058	28.88626
37.26142	24.40814	-21.32443
-26.56257	-9.801281	41.74282
-4.503966	-1.384816	-49.21838
-27.8525	-17.26728	-37.13444
-4.881838	-0.8021143	50.04124
-44.20992	12.75119	19.74027
-36.51986	18.76769	28.56282
-29.10923	28.74427	29.49907
0.7703682	13.37954	-47.96614
10.06615	5.934258	49.29639
-20.505	-29.27766	34.81064
4.140492	7.276366	-49.53939
-11.08649	10.98255	-48.64085
14.27564	30.85341	37.31859
9.463121	38.41169	30.69383
-21.24122	-41.14747	-18.88702
48.54252	8.97072	2.144794
-25.95555	7.511405	40.59191
-5.926018	-8.151059	48.5188
43.22695	17.74809	-19.63619
22.50138	-32.4333	-31.44645
-1.676615	-19.41668	45.2155
-11.84379	-3.100888	-48.7344
10.12314	-35.97861	33.17212
-5.88182	-2.488278	49.388
4.442041	13.9605	-48.2819
-47.06148	-12.1271	14.46822
6.110267	48.82202	-2.239585
40.88596	21.04953	20.69693
14.90146	47.77287	7.962387
48.04972	17.27542	-1.823311
-22.02923	-44.69981	-5.498068
-38.88169	-27.00149	15.16309
-37.48659	33.50115	-7.571599
-14.29629	-14.51095	-46.20447
43.32907	13.10979	-20.56149
-32.87598	-11.18051	36.63614
45.57623	10.69727	-16.31074
-27.99436	12.55625	40.24353
15.24113	14.0065	46.0521
43.90917	1.319353	22.99316
40.11679	-26.44239	-14.69514
35.23984	2.785888	-35.64861
9.095878	-43.90266	-23.68047
23.85557	-14.64062	-41.78517
16.40414	-37.68288	27.68875
25.97567	31.85128	27.67197
3.486008	35.42002	-36.70013
15.33379	46.17612	14.36294
-10.78011	-7.045256	49.25292
8.018622	-1.023863	-49.54882
0.6857508	0.882203	-0.8854096
0.211911	2.566241	4.355553
2.439457	2.259743	3.084992
5.971988	1.003704	2.859852
-2.646234	-2.439604	4.711721
-1.080572	1.800438	-3.650148
-0.1465547	1.11926	0.6701577
1.994454	1.20906	1.886642
-3.052135	5.57863	3.890948
1.801007	0.04444109	1.405029
2.314274	-1.492039	0.4027197
-0.5953394	-1.798263	3.080695
2.154614	-3.375758	1.969941
3.472002	-6.171456	4.908502
7.372167	-1.635844	-1.170528
3.706295	-2.422915	2.789299
-3.93839	0.2432051	2.127694
-4.051334	-0.99387	-0.4394743
-0.8531086	1.039651	2.009814
-2.838916	-4.764276	-0.6343368
0.4749569	-1.280334	2.969757
-1.474658	3.5688	-1.376201
1.969728	3.915431	0.7574453
-0.939271	0.8140218	-4.359775
7.361267	-1.438232	0.4968328
2.010779	-1.53542	-0.6623068
0.2196354	7.214851	0.48745
0.3656419	5.426153	-1.8866
-2.273953	-0.4099031	-4.951911
-2.389804	-4.922831	1.633307
5.022775	-1.923718	-2.293836
6.548579	5.189726	2.173688
-1.363253	1.107519	-1.807876
-4.743645	0.6285966	-4.060351
-1.009205	0.8447483	-4.389114
1.64609	2.341043	5.935584
-1.91998	-0.9656597	-2.265899
3.395606	0.3341458	-3.703464
-3.118424	-0.8117026	-2.579345
2.699059	1.217836	3.775685
2.336222	4.177088	2.855681
-1.838001	-2.447912	3.127455
2.208435	-2.749863	-0.4662627
-2.247011	-1.219582	1.979178
-3.249057	1.615225	-1.808627
3.699544	-2.479789	-1.165336
-2.78142	2.796381	-0.6005492
1.187184	2.394058	-0.3659764
2.643978	-1.123777	5.55275
3.735515	-5.618837	1.988665
-3.583686	-0.2521519	-3.036507
2.129532	-4.943742	3.97886
-2.315981	-0.7033198	-1.306295
-0.2686535	1.509548	1.798599
-0.1068473	-2.140609	0.6526674
2.333638	2.643679	2.12281
2.219055	1.809333	-5.719382
0.7201211	-1.480367	3.346304
1.64071	4.98128	-0.3555101
-3.731598	-0.2800017	-3.759777
1.011045	0.9160681	-1.268644
-1.954354	1.419827	-2.185898
0.2046087	3.442643	4.993592
-8.378955	-2.165526	-4.408032
-0.7973953	-2.390583	-4.636713
5.478362	0.1766405	-3.420528
0.5565598	2.612871	0.4986837
-0.8348679	-2.317563	-0.947733
0.2320126	1.858847	-1.703241
-1.565779	2.008856	-2.741294
1.08985	1.484981	-2.12336
0.9376637	-1.428467	5.058846
5.681549	3.124042	6.992235
-1.441338	-0.1767457	-1.848403
1.792972	5.29798	0.820409
-1.91641	-2.142672	0.2845976
0.5039803	-3.089233	-0.501618
-0.4613391	2.884551	3.511664
-1.269224	-8.448683	-7.718695
-0.8178036	-0.2487775	-1.335382
-4.664956	-5.306959	1.427103
0.9845514	2.496533	1.895965
-2.999286	-3.242489	-1.2514
2.959275	0.9715286	2.344441
-4.944213	-0.9660186	-0.9989044
-1.252367	-3.982138	0.8584992
-0.7713222	-2.160952	0.1872395
3.049083	3.75736	5.195643
-8.909048	5.340831	-4.324626
-2.245051	2.96762	4.807449
2.437466	-5.246342	4.554155
3.570202	-1.469213	0.5396938
-5.331455	8.447442	1.338667
-0.4750815	-3.71395	4.108761
1.883331	-3.156272	-0.276337
-2.739164	-2.16784	4.028964
-2.519814	2.893383	-0.4491906
-1.098556	0.8500788	3.755042
-0.3814715	-1.471878	0.1484236
-1.5088	-1.957367	5.239964
0.2953837	-2.565544	-0.9065145
-1.455601	-6.507712	4.234516
2.96581	3.029429	-0.8210273
0.8941062	0.5047947	5.316243
-3.648411	1.566411	-2.752217
3.746515	-0.2427881	1.873371
-2.732619	-0.6682261	1.204702
-0.2979396	-1.464379	2.052028
5.084834	-2.734686	-2.0445
3.668543	-4.129444	4.510403
-5.234294	3.376536	-0.6287515
3.107282	3.157263	6.564192
1.263883	-2.273074	-4.73078
2.00673	-2.901646	0.6389323
1.564927	-4.635948	1.472271
-3.443766	2.671811	1.964837
-2.077176	-0.2060344	-2.148921
-0.1978189	-5.25484	0.6407388
1.598787	-1.150763	-3.813669
0.4937305	4.184748	4.076734
3.559815	2.683231	2.792635
-0.6070062	-5.26743	0.588055
-3.069798	2.921481	-0.5057467
2.220496	-2.960297	0.8268571
-5.838797	-1.188735	2.010014
-0.6767248	6.614396	1.235549
-0.3961536	3.213444	0.2725466
-1.1085	0.6563444	6.065778
-4.336126	-3.231944	2.012579
1.178765	-1.87288	5.814973
-1.941379	3.33113	-4.327779
0.008128069	-2.517313	1.125482
-2.782534	1.211172	-2.595866
-4.770282	4.453332	0.07458127
-0.1336568	0.6202189	-0.32682
-1.622752	-2.685083	-5.697222
-0.3926941	4.582314	-4.972728
2.893812	-2.772849	-5.58111
3.761822	0.8375366	-4.955896
-2.369809	-2.616509	-7.701871
-5.248944	-3.318315	-3.850369
-2.023955	0.7932941	-1.456168
3.669015	-0.5903276	4.991294
0.2142926	1.114604	-0.31111
-1.982968	-5.70245	-1.89499
-1.08896	3.611339	5.93066
5.491744	1.489262	1.99605
1.164466	-2.593486	-0.1723508
-1.88978	-1.130378	-0.8064836
2.958213	0.4932887	0.07846496
-0.9527743	0.5318725	2.529607
-2.405642	-3.759512	0.4742506
0.7097337	0.376005	-4.582812
1.251169	-0.1649526	-0.6668503
2.691934	-0.9034802	-0.2830244
4.414724	-0.7328438	1.092509
-7.025569	2.261951	-2.417861
1.927051	-2.068123	1.137463
-1.533714	-0.9314605	-0.5769305
2.379856	2.53336	0.4722709
1.10753	-6.067991	-0.7688389
5.523097	1.682912	6.283408
1.362398	0.5113904	-3.999202
-3.165903	0.4347524	2.51412
6.387508	-5.439273	2.975141
-1.6154	-4.144359	1.790375
0.2982882	3.111602	2.430254
-3.233665	3.61911	1.689588
-0.7221485	0.7000583	0.4187103
-3.18231	-2.673871	2.962733
0.4880486	-3.86234	-4.926924
0.885876	-1.35837	-0.2320844
4.419872	4.162047	4.27028
0.9427458	3.3255	0.7980857
1.900041	2.055249	-1.364739
0.4523788	-1.555019	-3.398596
2.935812	-3.739588	-2.435971
-4.997471	1.60936	0.5343553
1.78273	-0.2305766	-4.50473
2.675553	-0.4205683	3.787978
0.7521032	3.92692	-2.773507
-2.070227	0.9194031	1.280686
1.02425	-1.369198	4.671225
-6.092107	2.777138	-2.133764
3.000736	-3.304323	0.7796639
0.5838262	1.68413	-2.425544
5.67912	-0.1005359	-0.1784475
-1.041584	-2.543006	3.109204
0.4323519	-0.9002614	3.187455
2.434593	-1.362968	2.652755
1.559262	2.826316	-2.99732
7.163709	1.958183	4.835092
-0.101938	3.17642	2.543033
-2.628153	-0.253563	4.995124
-0.3906383	-0.4021129	2.899176
3.883383	2.395423	-0.1284234
-0.1072219	-2.04261	-0.05659407
-0.1192542	0.9417715	1.702334
3.157758	6.460398	1.723977
-1.069912	-4.775348	-0.5309079
0.9268324	-1.526029	2.561712
-5.233704	1.543572	1.690739
1.346109	-0.6676131	1.038503
-0.4786681	0.9935639	5.359561
-5.96451	1.18326	1.039251
3.520877	2.827412	1.394628
-0.3073581	-1.381675	0.8638124
6.663724	-4.448422	-0.4128964
2.440755	0.9170853	-3.450819
-0.4248996	-3.142687	1.902546
3.57414	1.412587	-2.627693
2.338076	0.4267432	0.6204286
3.992547	2.48695	-5.598168
-2.135379	5.741222	-1.835949
0.4561528	-3.983706	-1.965915
-0.04466124	5.381961	-3.093469
-1.072438	-0.4053225	0.480652
-1.243867	0.2260037	-2.649767
-6.9719	4.324254	3.454194
-1.045548	-0.7897105	0.8969957
-4.256829	-2.068193	-9.482627
2.331976	0.4673227	6.728412
-7.84659	-3.365855	4.087282
7.247825	-5.909715	0.1985459
-2.862248	-1.491997	-5.196373
-4.388342	-0.7993243	-2.754379
-1.772414	0.6946711	2.124064
0.5285532	-2.032989	1.22282
-5.245003	0.7892834	1.581749
4.011352	-1.813788	-4.592192
4.892448	1.673377	4.018903
-3.268758	1.771743	-2.803739
-1.123781	-1.262322	-3.809484
-2.486274	0.7246917	-1.663949
1.940859	1.538409	-0.4857599
-3.653413	-1.548443	4.179189
-6.041536	1.60262	1.428917
5.747879	1.361524	-1.805949
-0.05869537	0.7790818	-0.7710062
2.588932	-6.165571	-0.8774029
-1.372604	7.19394	1.915906
5.653621	3.988551	0.8513711
-2.839539	5.249275	0.2103143
-0.2039446	2.354881	-4.474215
0.8025108	-0.4010434	-2.571119
-1.976681	3.0932	1.741864
-0.1680746	3.427764	1.397416
5.311834	-2.229388	3.549359
2.651291	1.682682	-0.08112159
6.933685	-1.508769	-2.521124
3.978823	2.386428	-1.487218
2.377309	2.137458	1.055532
-0.2128159	2.122509	-0.05893863
1.875357	2.307338	-5.183204
-1.00294	1.979053	1.874058
2.502218	-0.3992083	1.815174
4.493396	1.024049	-0.9673014
0.115232	-0.8651327	5.024885
0.9802681	1.890776	1.681311
1.080192	-0.6882419	1.869857
2.075016	-0.8435984	5.010691
1.10094	1.799926	-0.3689422
3.789117	-4.632595	-2.691217
5.257907	9.103975	4.565313
0.1882316	-3.904892	-1.993112
1.943879	2.012915	-0.2442778
2.075994	-0.6257136	-0.04690891
5.309885	-1.799667	1.16103
1.448928	-7.414156	-3.728217
1.283893	-1.23663	4.567132
2.076752	-1.890981	2.146421
-2.522585	-0.6111432	2.253856
7.864556	1.761767	-1.679441
-2.84233	-4.885815	0.503043
3.009396	-1.065114	2.164222
-3.273504	-4.6652	-1.130332
-0.4807812	1.587906	-4.548273
-2.226771	-2.733694	2.805205
-0.003118659	-3.95916	-1.407079
-3.284969	1.824634	2.734507
3.733898	4.388027	1.083598
-0.8347441	-2.18729	1.229859
3.033981	-1.222419	3.969822
1.155672	3.858163	2.60495
3.358897	-1.027027	-0.6343606
-3.88689	-5.18949	-1.789037
0.7883284	5.584366	0.6578878
0.808499	0.8842943	-0.6877014
-3.239599	0.07157519	-2.635429
-4.040467	-4.133659	-0.4718874
-4.40666	1.116417	1.309244
2.177722	-2.906242	-0.5382854
-0.5423036	2.754569	-2.56561
-4.680035	6.311411	-0.9817531
0.3397221	-4.130182	-1.01588
-2.569937	1.606615	0.4930642
-0.008597723	2.775126	3.716914
-0.4032857	-0.2865252	0.9624962
-0.7338297	4.09292	1.401296
-4.953256	1.546696	2.078953
-1.460271	1.317705	-2.201737
5.009099	-3.105473	-2.461173
-0.3860498	6.676989	2.408224
0.328537	3.946375	1.83699
2.975795	0.2422899	3.540576
-2.281982	5.795712	-1.732154
-0.7550154	-0.8253743	-5.0125
6.163693	4.126769	-1.222802
-3.508145	-5.291994	-1.61015
-0.5110323	0.5576283	-3.284502
1.432413	-2.198103	-5.593888
-0.4250549	-0.6164634	1.152038
-7.859106	-0.7170842	-1.403426
0.5771182	1.85594	-0.4034601
0.3978062	-1.407337	1.799775
5.946682	-2.297922	0.2049366
-0.05928309	-5.609141	-0.4828498
-1.098158	-6.583595	-2.11505
-2.428037	1.155442	0.835692
-1.454578	-1.356917	2.029918
4.839734	0.8496217	-1.849934
-2.983916	-0.6775176	-3.542804
2.804998	-1.118266	0.4963224
-0.8027642	4.263139	-0.9897301
-2.986948	3.252586	-3.716943
1.530625	-0.8581271	-2.522413
0.4877746	0.498832	-1.773278
1.95349	-1.73589	2.884817
0.8812891	-1.219495	5.764981
0.09317048	2.604835	-7.022606
-3.539404	2.428516	-1.240128
-3.932523	-4.912853	-4.865093
-2.675714	-2.196411	7.585623
0.9041734	5.937512	1.120111
-2.838529	4.076371	1.092288
-4.201611	0.06896203	-0.2639375
0.3715026	1.343751	-2.014508
-3.719853	-5.47899	1.188598
2.313993	1.973408	-1.766602
-1.62668	1.381789	3.044933
4.701603	3.080433	1.062939
-1.809786	0.5965799	-3.307109
-1.489649	0.3334515	2.058074
2.674433	-2.163165	4.663328
0.4177258	-3.090928	2.503891
-0.6343364	-2.428258	4.153797
1.670784	-5.532695	-0.8430021
-1.489334	0.5117131	-4.23929
2.002893	-4.335721	9.294327
0.4493406	-1.711912	-1.666487
4.622113	-1.718422	-0.6745686
0.485315	-5.637339	-0.4361569
3.700039	-3.555049	-4.383864
0.1042715	-0.1783742	1.789032
-3.441811	0.2308942	-2.150525
1.491339	-0.8376264	1.271982
-3.234402	-1.808231	-3.64934
2.080019	0.004774983	0.9140661
-5.49479	3.53491	1.142129
4.079701	5.265863	-2.058414
0.2758031	-0.1937169	1.107633
3.040441	-2.243949	1.626437
-0.144522	0.6527299	1.191218
3.293521	3.345644	-0.8037229
-3.870644	-1.555483	-0.2785294
1.729528	-3.898264	1.746642
0.8641051	-2.456077	3.835896
-0.9963443	3.907127	4.428097
-3.009908	0.08073034	-4.53522
4.185205	-0.9303026	0.6718949
3.853745	-3.348238	-4.482354
0.02009968	-2.239406	4.830845
0.522799	1.280249	-3.793303
2.095707	-0.7357503	3.758432
-4.656394	-0.6939252	-3.362514
2.41815	-3.682886	0.6882083
5.001428	4.521816	-3.55103
2.477508	-1.2386	-1.28846
4.748669	-2.637736	-0.9213919
-0.9674336	0.070325	-1.988711
-0.8809894	2.270787	2.039961
-5.681612	4.389901	5.012738
-2.243695	0.2096124	-3.017766
-3.906831	-4.972195	-0.03244618
3.321621	-0.5973437	0.4792704
0.8592244	3.654618	-1.711773
-4.422729	-1.650484	-0.338493
3.255994	-1.733413	2.384684
0.3683167	-0.6210239	2.452386
1.728795	0.4226163	0.07255092
7.14411	3.708753	-2.432959
-0.2977869	0.6195213	-0.5548628
-3.203857	-2.275129	-0.6945145
-1.565805	0.5209585	-0.08820235
-0.8787358	3.693478	1.758421
-1.531027	0.6816365	0.5432712
0.5007537	-1.848209	0.6056538
1.089574	-0.2464933	-3.355758
-1.907717	4.964502	2.098423
3.415463	4.529521	-1.617736
